Dialogue_Id,Speaker,Emotion,Emotion_name,Utterance,Annotate(0/1)
4692.0,rosesh,5.0,sadness,mera paanv,0
4692.0,dushyant,2.0,anger,what mom?,1.0
4692.0,maya,2.0,anger,"what do you mean, what mom?",0
,,,,,
4693.0,dushyant,2.0,anger,what mom?,0
4693.0,maya,2.0,anger,"what do you mean, what mom?",1.0
4693.0,dushyant,5.0,sadness,ab mai kaise explain karunga ki light kaise chali gayi.,0
,,,,,
4694.0,indu,4.0,joy,to is baat ko lekar to dushyant se to tumhara rooj jhagada ho raha hota?,0
4694.0,madhusudhan,0.0,neutral,"indu, light kyu band kar di tumne?",1.0
4694.0,indu,0.0,neutral,"madhu bhai, light maine band nahi ki.",0
,,,,,
4695.0,indu,0.0,neutral,"madhu bhai, light maine band nahi ki.",0
4695.0,madhusudhan,0.0,neutral,"baat mat badal, bata light kyu band kar di?",1.0
4695.0,indu,2.0,anger,"inko utha ke, mai balcony se bahar fek du?",0
,,,,,
4696.0,indu,2.0,anger,"inko utha ke, mai balcony se bahar fek du?",0
4696.0,madhusudhan,0.0,neutral,hai?,1.0
4696.0,indu,0.0,neutral,light apne aap chali gayi.,0
,,,,,
4697.0,indu,0.0,neutral,power failure.,0
4697.0,madhusudhan,0.0,neutral,hai?,1.0
4697.0,indu,2.0,anger,"oh ho, abhi andere mein kis tarah ishara kar inko samajhau ke, ki power failure hua hai.",0
,,,,,
4698.0,madhusudhan,0.0,neutral,hai?,0
4698.0,indu,2.0,anger,"oh ho, abhi andere mein kis tarah ishara kar inko samajhau ke, ki power failure hua hai.",1.0
4698.0,sonya,0.0,neutral,aray to mat samajhaiye na.,1.0
4698.0,indu,2.0,anger,"aray to ye chodenge thodi, 'hai? hai?' kar ke jaan kha jaenge meri.",1.0
4698.0,madhusudhan,2.0,anger,aray ye kya bol raha hai tu. jara joor re bol bewakoof.,0
,,,,,
4699.0,sonya,0.0,neutral,aray to mat samajhaiye na.,0
4699.0,indu,2.0,anger,"aray to ye chodenge thodi, 'hai? hai?' kar ke jaan kha jaenge meri.",0
4699.0,madhusudhan,2.0,anger,aray ye kya bol raha hai tu. jara joor re bol bewakoof.,0
4699.0,indu,2.0,anger,bewakoof!? behare hai aap. 'hai? hai?' aap karte ho. aur bewakoof hu mai?... suno..,1.0
4699.0,madhusudhan,2.0,anger,dekha sonya. firse akdam baakdam bolna shuru kar diya isne. ram jane spasht bolna kab seekhega tera baap.,0
4699.0,indu,2.0,anger,vo bada wala chhura kaha hai? aaj to mai unko...,1.0
4699.0,sonya,6.0,fear,"aray dad, dad!",0
,,,,,
4700.0,sonya,6.0,fear,"aray dad, dad!",0
4700.0,sonya,0.0,neutral,"ye 'hai? hai?' tabhi karte hai jab ine lagta hai ki hum baat kar rahe hai. dekhiye mai muh hilaye bina baat kar rahi hu, to ye 'haan? haan?' kar rahe hai?",0
,,,,,
4701.0,indu,2.0,anger,vo bada wala chhura kaha hai? aaj to mai unko...,0
4701.0,sonya,6.0,fear,"aray dad, dad!",0
4701.0,sonya,0.0,neutral,"ye 'hai? hai?' tabhi karte hai jab ine lagta hai ki hum baat kar rahe hai. dekhiye mai muh hilaye bina baat kar rahi hu, to ye 'haan? haan?' kar rahe hai?",1.0
4701.0,indu,4.0,joy,aray haan.,0
,,,,,
4702.0,sonya,0.0,neutral,hmmm.,0
4702.0,sonya,4.0,joy,ho gaye na apne aap mein busy.,0
,,,,,
4703.0,indu,4.0,joy,aray haan.,0
4703.0,sonya,0.0,neutral,hmmm.,0
4703.0,sonya,4.0,joy,ho gaye na apne aap mein busy.,1.0
4703.0,indu,0.0,neutral,"haan. to abse apan, isi tarah, hile bager, baat karte rahenge.",0
,,,,,
4704.0,sonya,4.0,joy,ho gaye na apne aap mein busy.,0
4704.0,indu,0.0,neutral,"haan. to abse apan, isi tarah, hile bager, baat karte rahenge.",1.0
4704.0,sonya,0.0,neutral,"hmm, hmmm.",0
,,,,,
4705.0,indu,0.0,neutral,"haan. to abse apan, isi tarah, hile bager, baat karte rahenge.",0
4705.0,sonya,0.0,neutral,"hmm, hmmm.",1.0
4705.0,indu,4.0,joy,"bhagwaan kar, aur subah tak bijali na aae. kamse kam ye hai-hai kumar se to chhutakaara milega. hahaha..",0
,,,,,
4706.0,indu,4.0,joy,"bhagwaan kar, aur subah tak bijali na aae. kamse kam ye hai-hai kumar se to chhutakaara milega. hahaha..",0
4706.0,sonya,0.0,neutral,hmm.. hehe..,1.0
4706.0,indu,0.0,neutral,"aray. magar ye buddhaa, ye andhere mein dhoond kya raha hai.",1.0
,,,,,
4707.0,madhusudhan,2.0,anger,dekha sonya. firse akdam baakdam bolna shuru kar diya isne. ram jane spasht bolna kab seekhega tera baap.,0
4707.0,indu,2.0,anger,vo bada wala chhura kaha hai? aaj to mai unko...,0
4707.0,sonya,6.0,fear,"aray dad, dad!",0
4707.0,sonya,0.0,neutral,"ye 'hai? hai?' tabhi karte hai jab ine lagta hai ki hum baat kar rahe hai. dekhiye mai muh hilaye bina baat kar rahi hu, to ye 'haan? haan?' kar rahe hai?",0
4707.0,indu,4.0,joy,aray haan.,0
4707.0,sonya,0.0,neutral,hmmm.,0
4707.0,sonya,4.0,joy,ho gaye na apne aap mein busy.,0
4707.0,indu,0.0,neutral,"haan. to abse apan, isi tarah, hile bager, baat karte rahenge.",0
4707.0,sonya,0.0,neutral,"hmm, hmmm.",0
4707.0,indu,4.0,joy,"bhagwaan kar, aur subah tak bijali na aae. kamse kam ye hai-hai kumar se to chhutakaara milega. hahaha..",0
4707.0,sonya,0.0,neutral,hmm.. hehe..,0
4707.0,indu,0.0,neutral,"aray. magar ye buddhaa, ye andhere mein dhoond kya raha hai.",0
4707.0,madhusudhan,4.0,joy,"mil gayi indu, mil gaye!",1.0
,,,,,
4708.0,indu,0.0,neutral,kya mil gaya ise?,0
4708.0,indu,2.0,anger,"ohh. oh ho, sonya, ye..., mere upar muh pe torch kyu maar rahe hai.",0
,,,,,
4709.0,madhusudhan,4.0,joy,"mil gayi indu, mil gaye!",0
4709.0,indu,0.0,neutral,kya mil gaya ise?,0
4709.0,indu,2.0,anger,"ohh. oh ho, sonya, ye..., mere upar muh pe torch kyu maar rahe hai.",1.0
4709.0,madhusudhan,0.0,neutral,"hai? kya bola, kya bola?",0
,,,,,
4710.0,sonya,0.0,neutral,hmm.. hehe..,0
4710.0,indu,0.0,neutral,"aray. magar ye buddhaa, ye andhere mein dhoond kya raha hai.",0
4710.0,madhusudhan,4.0,joy,"mil gayi indu, mil gaye!",0
4710.0,indu,0.0,neutral,kya mil gaya ise?,0
4710.0,indu,2.0,anger,"ohh. oh ho, sonya, ye..., mere upar muh pe torch kyu maar rahe hai.",0
4710.0,madhusudhan,0.0,neutral,"hai? kya bola, kya bola?",1.0
4710.0,indu,2.0,anger,"kuch nahi, aaiye, mai aapko balcony ke bahar phek deta hu, aaiye, aaiye.",1.0
4710.0,sonya,4.0,joy,dad! haha...,0
,,,,,
4711.0,rosesh,7.0,surprise,aaaa!,0
4711.0,maya,0.0,neutral,"keho, dekho, the swelling is coming down sweetie.",1.0
4711.0,rosesh,5.0,sadness,bahut dard ho raha hai moma!,1.0
,,,,,
4712.0,maya,0.0,neutral,to?,0
4712.0,dushyant,0.0,neutral,poore building ka fuse gaya hai.,1.0
4712.0,rosesh,5.0,sadness,oh my god. to doctor kaise dekhega mere paao.,1.0
4712.0,maya,5.0,sadness,ek to ye humari emergency light bhi nahi kaam kar rahi.,0
,,,,,
4713.0,dushyant,0.0,neutral,poore building ka fuse gaya hai.,0
4713.0,rosesh,5.0,sadness,oh my god. to doctor kaise dekhega mere paao.,0
4713.0,maya,5.0,sadness,ek to ye humari emergency light bhi nahi kaam kar rahi.,1.0
4713.0,sonya,0.0,neutral,"oh ho, humare ghar mein to teen teen emergency lights hai.",1.0
4713.0,dushyant,5.0,sadness,"i know..., kaash rosesh ka paao humare ghar pe tuta hota.",0
,,,,,
4714.0,maya,5.0,sadness,ek to ye humari emergency light bhi nahi kaam kar rahi.,0
4714.0,sonya,0.0,neutral,"oh ho, humare ghar mein to teen teen emergency lights hai.",0
4714.0,dushyant,5.0,sadness,"i know..., kaash rosesh ka paao humare ghar pe tuta hota.",1.0
4714.0,maya,1.0,contempt,"next time tumhare yaha aaenge na dushyant, ek, ek kar ke sab pair tudavaenge ok.",0
,,,,,
4715.0,dushyant,5.0,sadness,"i know..., kaash rosesh ka paao humare ghar pe tuta hota.",0
4715.0,maya,1.0,contempt,"next time tumhare yaha aaenge na dushyant, ek, ek kar ke sab pair tudavaenge ok.",1.0
4715.0,dushyant,0.0,neutral,aray mom...,0
,,,,,
4716.0,indu,2.0,anger,"aray maya, maya, kuch karo! kuch karo! dekho na, mai bathroom mein jata hu to vaha bhi mere piche 'hai? hai? hai?' karte aate hai",0
4716.0,madhusudhan,0.0,neutral,hai?,1.0
4716.0,indu,2.0,anger,dekha!,0
,,,,,
4717.0,maya,5.0,sadness,please don't add to my troubles indravardhan!,0
4717.0,maya,2.0,anger,sonya phone lagao na electricity board ko!,1.0
,,,,,
4718.0,madhusudhan,0.0,neutral,hai?,0
4718.0,indu,2.0,anger,dekha!,0
4718.0,maya,5.0,sadness,please don't add to my troubles indravardhan!,0
4718.0,maya,2.0,anger,sonya phone lagao na electricity board ko!,0
4718.0,sonya,0.0,neutral,"ohh mom, phone par recorded message hai, 'all executives are busy'. 15 min ka waiting time hai.",0
4718.0,rosesh,7.0,surprise,what are you saying!?,1.0
4718.0,dushyant,0.0,neutral,yahi ki 15 minutes ka waiting time hai.,1.0
4718.0,maya,2.0,anger,dushyant! 'what are you saying?' is just an expression!,1.0
4718.0,madhusudhan,6.0,fear,"ae, ae is andhere mein tum log chup chap rooge to... , mein to pagal ho jaunga.",0
,,,,,
4719.0,madhusudhan,6.0,fear,"ae, ae is andhere mein tum log chup chap rooge to... , mein to pagal ho jaunga.",1.0
4719.0,madhusudhan,0.0,neutral,thodi baate vaate karo na indu.,0
,,,,,
4720.0,indu,2.0,anger,dekha!,0
4720.0,maya,5.0,sadness,please don't add to my troubles indravardhan!,0
4720.0,maya,2.0,anger,sonya phone lagao na electricity board ko!,0
4720.0,sonya,0.0,neutral,"ohh mom, phone par recorded message hai, 'all executives are busy'. 15 min ka waiting time hai.",0
4720.0,rosesh,7.0,surprise,what are you saying!?,0
4720.0,dushyant,0.0,neutral,yahi ki 15 minutes ka waiting time hai.,0
4720.0,maya,2.0,anger,dushyant! 'what are you saying?' is just an expression!,0
4720.0,madhusudhan,6.0,fear,"ae, ae is andhere mein tum log chup chap rooge to... , mein to pagal ho jaunga.",1.0
4720.0,madhusudhan,0.0,neutral,thodi baate vaate karo na indu.,1.0
4720.0,indu,3.0,disgust,"maya, he khoon choonse wala vampire humare ghar aur kitne din rahega?",0
,,,,,
4721.0,maya,2.0,anger,dushyant! 'what are you saying?' is just an expression!,0
4721.0,madhusudhan,6.0,fear,"ae, ae is andhere mein tum log chup chap rooge to... , mein to pagal ho jaunga.",0
4721.0,madhusudhan,0.0,neutral,thodi baate vaate karo na indu.,0
4721.0,indu,3.0,disgust,"maya, he khoon choonse wala vampire humare ghar aur kitne din rahega?",1.0
4721.0,madhusudhan,0.0,neutral,hai?,1.0
4721.0,maya,0.0,neutral,"madhu bhai 7 din aur rahane wale hai, aur dushyant 2 din aur.",0
,,,,,
4722.0,dushyant,0.0,neutral,yahi ki 15 minutes ka waiting time hai.,0
4722.0,maya,2.0,anger,dushyant! 'what are you saying?' is just an expression!,0
4722.0,madhusudhan,6.0,fear,"ae, ae is andhere mein tum log chup chap rooge to... , mein to pagal ho jaunga.",0
4722.0,madhusudhan,0.0,neutral,thodi baate vaate karo na indu.,0
4722.0,indu,3.0,disgust,"maya, he khoon choonse wala vampire humare ghar aur kitne din rahega?",0
4722.0,madhusudhan,0.0,neutral,hai?,0
4722.0,maya,0.0,neutral,"madhu bhai 7 din aur rahane wale hai, aur dushyant 2 din aur.",1.0
4722.0,dushyant,5.0,sadness,"achha, matlab mein..., mein aapka khoon choosta hu right. please mom ab mai bura maan jaunga, okay.",0
,,,,,
4723.0,rosesh,7.0,surprise,what are you saying!?,0
4723.0,dushyant,0.0,neutral,yahi ki 15 minutes ka waiting time hai.,0
4723.0,maya,2.0,anger,dushyant! 'what are you saying?' is just an expression!,0
4723.0,madhusudhan,6.0,fear,"ae, ae is andhere mein tum log chup chap rooge to... , mein to pagal ho jaunga.",0
4723.0,madhusudhan,0.0,neutral,thodi baate vaate karo na indu.,0
4723.0,indu,3.0,disgust,"maya, he khoon choonse wala vampire humare ghar aur kitne din rahega?",0
4723.0,madhusudhan,0.0,neutral,hai?,0
4723.0,maya,0.0,neutral,"madhu bhai 7 din aur rahane wale hai, aur dushyant 2 din aur.",0
4723.0,dushyant,5.0,sadness,"achha, matlab mein..., mein aapka khoon choosta hu right. please mom ab mai bura maan jaunga, okay.",1.0
4723.0,rosesh,2.0,anger,hum log bhi kab se isi baat ki wait kar rahe hai dushyant. lekin tum ho ki bura mante hi nahi ho.,0
,,,,,
4724.0,sonya,0.0,neutral,"ohh mom, phone par recorded message hai, 'all executives are busy'. 15 min ka waiting time hai.",0
4724.0,rosesh,7.0,surprise,what are you saying!?,0
4724.0,dushyant,0.0,neutral,yahi ki 15 minutes ka waiting time hai.,0
4724.0,maya,2.0,anger,dushyant! 'what are you saying?' is just an expression!,0
4724.0,madhusudhan,6.0,fear,"ae, ae is andhere mein tum log chup chap rooge to... , mein to pagal ho jaunga.",0
4724.0,madhusudhan,0.0,neutral,thodi baate vaate karo na indu.,0
4724.0,indu,3.0,disgust,"maya, he khoon choonse wala vampire humare ghar aur kitne din rahega?",0
4724.0,madhusudhan,0.0,neutral,hai?,0
4724.0,maya,0.0,neutral,"madhu bhai 7 din aur rahane wale hai, aur dushyant 2 din aur.",0
4724.0,dushyant,5.0,sadness,"achha, matlab mein..., mein aapka khoon choosta hu right. please mom ab mai bura maan jaunga, okay.",0
4724.0,rosesh,2.0,anger,hum log bhi kab se isi baat ki wait kar rahe hai dushyant. lekin tum ho ki bura mante hi nahi ho.,0
4724.0,sonya,5.0,sadness,"oh god, ye phone bhi koi nahi utha raha hai.",1.0
,,,,,
4725.0,indu,3.0,disgust,"maya, he khoon choonse wala vampire humare ghar aur kitne din rahega?",0
4725.0,madhusudhan,0.0,neutral,hai?,0
4725.0,maya,0.0,neutral,"madhu bhai 7 din aur rahane wale hai, aur dushyant 2 din aur.",0
4725.0,dushyant,5.0,sadness,"achha, matlab mein..., mein aapka khoon choosta hu right. please mom ab mai bura maan jaunga, okay.",0
4725.0,rosesh,2.0,anger,hum log bhi kab se isi baat ki wait kar rahe hai dushyant. lekin tum ho ki bura mante hi nahi ho.,0
4725.0,sonya,5.0,sadness,"oh god, ye phone bhi koi nahi utha raha hai.",1.0
4725.0,indu,0.0,neutral,"maya, agar subah tar bijali nahi aae na, to hume...",0
,,,,,
4726.0,indu,0.0,neutral,"maya, agar subah tar bijali nahi aae na, to hume...",0
4726.0,madhusudhan,0.0,neutral,hai?,1.0
4726.0,indu,2.0,anger,"dekha tumne maya. jab mai bolta hu na, tabhi ye ""hai?"" kehate hai. jab tum bolti ho, dushyant bakavaas karta hai, rosesh bhaunkata hai, tab nahi bolte ye ""hai?"".",0
,,,,,
4727.0,maya,4.0,joy,"ohh, bless my soul! haha",0
4727.0,dushyant,4.0,joy,dekha. lights apne aap aa gayi. ho gaya na saabit ki lights meri vajah re nahi gayi thi. i'll just check the fridge.,1.0
4727.0,maya,6.0,fear,nahi dushyant!,0
,,,,,
4728.0,indu,6.0,fear,aray nahi.,0
4728.0,madhusudhan,4.0,joy,"ae indu, light aa gayi.",1.0
4728.0,indu,2.0,anger,to!,0
,,,,,
4729.0,madhusudhan,4.0,joy,"ae indu, light aa gayi.",0
4729.0,indu,2.0,anger,to!,1.0
4729.0,madhusudhan,0.0,neutral,akhabaar padh ke suna na.,0
,,,,,
4730.0,maya,6.0,fear,nahi dushyant!,0
4730.0,indu,6.0,fear,aray nahi.,0
4730.0,madhusudhan,4.0,joy,"ae indu, light aa gayi.",0
4730.0,indu,2.0,anger,to!,0
4730.0,madhusudhan,0.0,neutral,akhabaar padh ke suna na.,1.0
4730.0,indu,2.0,anger,"maya, kisi ne inako bataaya nahi, ki ye pooree tarah behare hai!",1.0
4730.0,maya,0.0,neutral,"maine bataane ki koshish ki thi, lekin unhonne puchha...",0
,,,,,
4731.0,maya,0.0,neutral,is liye mai chup ho gayi.,0
4731.0,dushyant,4.0,joy,fridge repair ho gaya! start kar raha hu.,1.0
4731.0,maya,6.0,fear,"nahi dushyant, dushya...",0
,,,,,
4732.0,dushyant,4.0,joy,fridge repair ho gaya! start kar raha hu.,0
4732.0,maya,6.0,fear,"nahi dushyant, dushya...",1.0
4732.0,dushyant,0.0,neutral,"1, 2, and...",0
,,,,,
4733.0,maya,6.0,fear,"nahi dushyant, dushya...",0
4733.0,dushyant,0.0,neutral,"1, 2, and...",1.0
4733.0,rosesh,5.0,sadness,nahi!,0
4733.0,sonya,5.0,sadness,oh!,0
4733.0,maya,1.0,contempt,wonderful! congratulations dushyant!,0
,,,,,
4734.0,indu,2.0,anger,"aray madhu bhai, maine light band nahi ki.",0
4734.0,madhusudhan,0.0,neutral,"nahi nahi, akhabaar baad mein padha ke sunana, pehale ye bata, light kyu band kar di?",1.0
4734.0,indu,3.0,disgust,aaaaaaa!,0
,,,,,
4735.0,maya,0.0,neutral,"always remember, chahe kuch bhi bigad jae. radio, darwaje ka lock...",0
4735.0,rosesh,0.0,neutral,"doodh, dahi..",1.0
4735.0,maya,6.0,fear,"kapdon ki istri, tumhari takhadir, kuch bhi bigad jae, dushyant ko uski bhanak nahi padhni chahiye. varana, vo aa jaega, hehe...",0
,,,,,
4736.0,rosesh,0.0,neutral,"doodh, dahi..",0
4736.0,maya,6.0,fear,"kapdon ki istri, tumhari takhadir, kuch bhi bigad jae, dushyant ko uski bhanak nahi padhni chahiye. varana, vo aa jaega, hehe...",1.0
4736.0,rosesh,4.0,joy,"talk of the devil and devil calls, dushyant..",0
,,,,,
4737.0,rosesh,4.0,joy,"okay speaker pe lagata hu, lets have fun.",0
4737.0,rosesh,0.0,neutral,hi dushyant!,0
,,,,,
4738.0,rosesh,0.0,neutral,hi dushyant!,0
4738.0,dushyant,6.0,fear,"raghuveer company ke tractors kabhi mat khareedna, uske tyres ki koi gurantee nahi hai.",1.0
4738.0,rosesh,4.0,joy,"achha kiya bata diya, hum raghuveer ka tractor hi khareedne jan rahe the",0
,,,,,
4739.0,dushyant,6.0,fear,"raghuveer company ke tractors kabhi mat khareedna, uske tyres ki koi gurantee nahi hai.",0
4739.0,rosesh,4.0,joy,"achha kiya bata diya, hum raghuveer ka tractor hi khareedne jan rahe the",1.0
4739.0,dushyant,4.0,joy,sahi waqt pe phone kiya na,0
,,,,,
4740.0,rosesh,4.0,joy,"achha kiya bata diya, hum raghuveer ka tractor hi khareedne jan rahe the",0
4740.0,dushyant,4.0,joy,sahi waqt pe phone kiya na,1.0
4740.0,rosesh,0.0,neutral,how's sonya?,0
,,,,,
4741.0,dushyant,4.0,joy,sahi waqt pe phone kiya na,0
4741.0,rosesh,0.0,neutral,how's sonya?,1.0
4741.0,dushyant,5.0,sadness,"sonya, uska pressure cooker kharab ho gaya hai.",0
,,,,,
4742.0,rosesh,0.0,neutral,how's sonya?,0
4742.0,dushyant,5.0,sadness,"sonya, uska pressure cooker kharab ho gaya hai.",1.0
4742.0,rosesh,5.0,sadness,"oh so sad, really!?",0
,,,,,
4743.0,dushyant,5.0,sadness,"sonya, uska pressure cooker kharab ho gaya hai.",0
4743.0,rosesh,5.0,sadness,"oh so sad, really!?",1.0
4743.0,dushyant,0.0,neutral,"achha mai kab se mom ka mobile try kar raha tha, lag hi nahi raha.",0
,,,,,
4744.0,rosesh,5.0,sadness,"oh so sad, really!?",0
4744.0,dushyant,0.0,neutral,"achha mai kab se mom ka mobile try kar raha tha, lag hi nahi raha.",1.0
4744.0,rosesh,0.0,neutral,moma ka mobile kharab hai.,0
,,,,,
4745.0,maya,6.0,fear,"kapdon ki istri, tumhari takhadir, kuch bhi bigad jae, dushyant ko uski bhanak nahi padhni chahiye. varana, vo aa jaega, hehe...",0
4745.0,rosesh,4.0,joy,"talk of the devil and devil calls, dushyant..",0
4745.0,rosesh,4.0,joy,"okay speaker pe lagata hu, lets have fun.",0
4745.0,rosesh,0.0,neutral,hi dushyant!,0
4745.0,dushyant,6.0,fear,"raghuveer company ke tractors kabhi mat khareedna, uske tyres ki koi gurantee nahi hai.",0
4745.0,rosesh,4.0,joy,"achha kiya bata diya, hum raghuveer ka tractor hi khareedne jan rahe the",0
4745.0,dushyant,4.0,joy,sahi waqt pe phone kiya na,0
4745.0,rosesh,0.0,neutral,how's sonya?,0
4745.0,dushyant,5.0,sadness,"sonya, uska pressure cooker kharab ho gaya hai.",0
4745.0,rosesh,5.0,sadness,"oh so sad, really!?",0
4745.0,dushyant,0.0,neutral,"achha mai kab se mom ka mobile try kar raha tha, lag hi nahi raha.",1.0
4745.0,rosesh,0.0,neutral,moma ka mobile kharab hai.,1.0
4745.0,maya,6.0,fear,rosesh!,0
,,,,,
4746.0,rosesh,0.0,neutral,moma ka mobile kharab hai.,0
4746.0,maya,6.0,fear,rosesh!,1.0
4746.0,rosesh,6.0,fear,sorry wrong...,0
,,,,,
4747.0,maya,6.0,fear,rosesh!,0
4747.0,rosesh,6.0,fear,sorry wrong...,1.0
4747.0,dushyant,0.0,neutral,sonya ko batana mai 2-3 din uski mom ke yaha ja raha hu. uski mom ka mobile bighad gaya hai.,1.0
4747.0,maya,5.0,sadness,"ab..., dushyant aaega.",0
,,,,,
4748.0,monisha,4.0,joy,"lalla lalla lori, doodh ki katori, doodh mein malai asli, soo ja meri machali, soo ja meri machali, so ja meri..., aaah!",0
4748.0,sahil,2.0,anger,monisha!,1.0
4748.0,monisha,3.0,disgust,shhh!,0
,,,,,
4749.0,sahil,2.0,anger,monisha!,0
4749.0,monisha,3.0,disgust,shhh!,1.0
4749.0,sahil,6.0,fear,bathroom mein bada sa mendhak hai.,0
,,,,,
4750.0,monisha,3.0,disgust,shhh!,0
4750.0,sahil,6.0,fear,bathroom mein bada sa mendhak hai.,1.0
4750.0,monisha,6.0,fear,"sahil! please don't talk! you know, this one is very smart. she will listen and not sleep. and then she will see you and say, ""pappa! pappa! pappa!"". is liye, shhh! please.",0
,,,,,
4751.0,sahil,6.0,fear,bathroom mein bada sa mendhak hai.,0
4751.0,monisha,6.0,fear,"sahil! please don't talk! you know, this one is very smart. she will listen and not sleep. and then she will see you and say, ""pappa! pappa! pappa!"". is liye, shhh! please.",1.0
4751.0,sahil,0.0,neutral,"lekin english mein kyu bol rahi ho tum? as if, machali jo hai vo english nahi samajhegi aur hindi samjh gaegi.",0
,,,,,
4752.0,monisha,6.0,fear,"sahil! please don't talk! you know, this one is very smart. she will listen and not sleep. and then she will see you and say, ""pappa! pappa! pappa!"". is liye, shhh! please.",0
4752.0,sahil,0.0,neutral,"lekin english mein kyu bol rahi ho tum? as if, machali jo hai vo english nahi samajhegi aur hindi samjh gaegi.",1.0
4752.0,monisha,0.0,neutral,"please sahil, shhh! chup na!",0
,,,,,
4753.0,sahil,0.0,neutral,"lekin english mein kyu bol rahi ho tum? as if, machali jo hai vo english nahi samajhegi aur hindi samjh gaegi.",0
4753.0,monisha,0.0,neutral,"please sahil, shhh! chup na!",1.0
4753.0,sahil,2.0,anger,"and by the way, vo mendhak kya kar raha hai bathroom mein!?",0
,,,,,
4754.0,monisha,0.0,neutral,"aray baba, maine use rakha hai.",0
4754.0,sahil,2.0,anger,tumane rakha kyu hai?,1.0
4754.0,monisha,4.0,joy,"vo apana istree wala hai na radheshyam, usse mujhe 60 rupaye lene the. to 60 rupaye ke badle usne mujhe ye machali de di.",0
,,,,,
4755.0,sahil,2.0,anger,tumane rakha kyu hai?,0
4755.0,monisha,4.0,joy,"vo apana istree wala hai na radheshyam, usse mujhe 60 rupaye lene the. to 60 rupaye ke badle usne mujhe ye machali de di.",1.0
4755.0,sahil,0.0,neutral,toh?,0
,,,,,
4756.0,monisha,4.0,joy,"vo apana istree wala hai na radheshyam, usse mujhe 60 rupaye lene the. to 60 rupaye ke badle usne mujhe ye machali de di.",0
4756.0,sahil,0.0,neutral,toh?,1.0
