Sr No.,Utterance,Speaker,Emotion,Dialogue_ID,Utterance_ID
7797,what jalan? oh! you think ki sahil ki coyote gadi monisha sabse pehle chalaegi iss baat se mujhe jalan ho rhi hai?,maya,neutral,312,3
7798,"not at all! momma juvenile thodi hai bhabhi ki tarah ki pehle me, pehle me",roshesh,contempt,312,4
7799,monisha sahil ki biwi hai. samjha part 2. isliye pehla haq uska banta hai.,indu,neutral,312,5
7800,"lekin humari marriage me tumpe pehla haq humesha tumhari baa ka rha hai, haina indravadan?",maya,contempt,312,6
7801,what are you saying?,roshesh,surprise,312,7
7802,"humari wedding reception pe, indravadan ke sath stage pe baa bethi thi! me to side pe khadi thi. kuch logo ne to baa ko dekh ke comment bhi kiya ki ladki zara umar me badi lagti hai na ladke se.",maya,sadness,312,8
7803,come one maya! don't exagerate! okay? wo baa ko artheritis ki taqleef thi isliye bechari thak ke mere bagal me beth gyi thi.,indu,neutral,312,9
7804,or phir jab wo ghode ki tarah bhagi thi stage se,maya,neutral,312,10
7805,"hu hu hu. dadi stage pe se bhagi thi, kyun?",roshesh,joy,312,11
7806,indravadan?,maya,neutral,312,12
7807,wo isliye kyunki mene mehmano ko darane ke liye mene tarantula spider nakli chorra tha or baa ko bolna bhul gya tha to wo bechari darr ke bhagi thi,indu,neutral,312,13
7808,infact baa to humare sath honeymoon pe bhi chalne wali thi.,maya,neutral,312,14
7809,kya?,roshesh,surprise,312,15
7810,"aye indu, wahan darjeling me to bhot thandi hogi bakuda to me bhi sath chalti hun, tumhe sardi hui to kadha bana ke pilaungi na",maya,contempt,312,16
7811,hu hu hu. momma you're such a great mimic. to aapne kya kiya?,roshesh,neutral,312,17
7812,"change of venue darling. thandi jagah ko chorr ke rajasthan me honeymoon banaya humne. but the point is ki kyunki me imancipated hun, kyunki mera dil bhot bada hai, kyunki me liberal hun",maya,neutral,312,18
7813,"kalyug hai! ghor kalyug hai. monisha, tum sahil ki itni seva karti ho or fir bhi...",indu,sadness,313,0
7814,wo meri zyada seva karta hai daddy ji,monisha,neutral,313,1
7815,"acha, ye khushfehmi tumhe kese hui?",indu,neutral,313,2
7816,"ab dekhiye na, uss din bhukhar tha to bhi usne chai banane se inkar nhi kiya.",monisha,neutral,313,3
7817,"come on monisha, ab tumhe bhukhar hoga to chai to bana ke dega hi na wo.",indu,contempt,313,4
7818,bhukhar sahil ko tha daddy ji. uss din itni seva ki bichare ne meri ki he is just so cute,monisha,joy,313,5
7819,"wakai, wakai bohot bada dil hai sahil ka. i mean dekho na, din bhar maya ki bhakti karne ke baad bhi tumhe thoda bhot pyar karne ki liye waqt nikal hi leta hai. haina?",indu,neutral,313,6
7820,mera sahil mujhse bohot pyar karta hai.,monisha,joy,313,7
7821,"monisha, me yahan tumhe bhadkane ki koshish kar rha hun! or ek tum ho jo jai jai sahil, jai jai sahil kiye ja rhi ho. sahil ne maya ko promise kiya hai ki sabse pehle coyote use chalane dega.",indu,anger,313,8
7822,"nhi daddy ji, sahil ne mujhe promise kiya hai ki kal raat jab hum us club jaenge na dinner ke liye, tab sabse pehle coyote me chalaungi.",monisha,joy,313,9
7823,wo kal na? maya coyote aaj chalane wali hai. ye prove karne ke liye ki aaj bhi sahil pe pehle haq uska hai. samjhi?,indu,anger,313,10
7824,agar esi baat hai to me abhi jake coyote ka ek round leke ati hun,monisha,joy,313,11
7825,"ye hui na baat, me bhi sath chalta hun",indu,joy,313,12
7826,me sahil ko phone laga deti hun,monisha,neutral,313,13
7827,are kya pagal ho? dimag ghum gya hai tumhara? tumhe lagta hai ki sahil apni gairmajudgi me gadi ko hath lagane dega? are tumne dekha nhi kese din bhar gadi ko chamkate rehta hai wo?,indu,anger,313,14
7828,"haan, kal raat bhi gya tha gadi dhone. scratch pad jaega, scratch pad jaega kehke vithal kaka ko gadi ko hath hi nhi lagane deta",monisha,joy,313,15
7829,wo gadi ko scratch pad jaega ya nhi ye to me nhi janta lekin agar tumse pehle maya ne gadi chala li na to tumhare atmasamman pe bohot bada scratch pad jaega.,indu,neutral,313,16
7830,"uski naubat nhi aaegi daddy ji. aap chaliye mere sath, mere gawah baniye. sabse pehle gadi me hi chalaungi.",monisha,neutral,313,17
7831,"oh my god, meri jaan!",sahil,joy,314,0
7832,kya naam hai tumhari is jaan ka?,monisha,anger,314,1
7833,ab samajh me aya ki aajkal tum itne thake thake kyun ghar lautte ho!,monisha,sadness,314,2
7834,"btao sahil, kaun hai ye kulta, kameeni, kalmuhi, karamjali?",monisha,disgust,314,3
7835,tum khud dekhlo monisha,sahil,neutral,314,4
7836,"the brand new coyote automatic, class one, imported from the united states of america. india ka pehla model ab humara hoga!",sahil,joy,314,5
7837,"huh, wow! saahil kitne ki hai?",monisha,joy,314,6
7838,"ek crore, barah lakh ki",sahil,neutral,314,7
7839,"ek crore, barah lakh ki? ek?",monisha,surprise,314,8
7840,"do dozen. puri party, hapus party hai, tayar maal. aaegi tab kaat ke khaenge hum.",sahil,contempt,314,9
7841,sahil!,monisha,anger,314,10
7842,"ofcourse darling, ek gadi hai! or wo humari hone wali hai!",sahil,joy,314,11
7843,"sahil, tumne char panch extra keychain mangi ki nahi? wo log dete hai!",monisha,neutral,314,12
7844,gadi chalne me kesi hai usme interest hai ya...,sahil,neutral,314,13
7845,oh haan! tumne chalai?,monisha,neutral,314,14
7846,woohoo! highway pe! door tak chalai! its like an airplane. fasten your seatbelts. aaa!,sahil,joy,314,15
7847,"momma, momma, dekhiye na, bikhari ke lote me mobile fass gya hai, nikal hi nhi rha hai.",rosesh,sadness,315,0
7848,thoda patak ke dekho use. but now tell me how am i looking? how am i looking?,maya,neutral,315,1
7849,ooh! queen maya of mumbai!,rosesh,joy,315,2
7850,"acha batao, agar me sahil ki gadi drive karke jaa rhi hun to log gadi ko dekhenge ya mujhe dekhenge?",maya,neutral,315,3
7851,"logo ka to pta nhi, lekin sahil bhai aapko dekh ke puchenge zarur, ki mom aap grant a favor anathashram me ye kapde pehen ke jaengi?",rosesh,neutral,315,4
7852,to grant a favor anathashram ja kon rha hai?,maya,neutral,315,5
7853,to?,rosesh,surprise,315,6
7854,"me to shalini ki tea party me jaa rhi hun! sahil aaega usse pehle laut aungi, kisi ko pta nhi chalega. it'll be a secret between the two of us",maya,joy,315,7
7855,you are to like that only mom,rosesh,joy,315,8
7856,"hi, mom.",sahil,neutral,315,9
7857,sahil?,maya,fear,315,10
7858,"mom, aap ye kapde pehen ke anath ashram jaa rhi hai?",sahil,surprise,315,11
7859,"you see wo bimar bacha hai na, aaj uska janamdin hai. to i thought i just organise a little birthday party for him just to cheer him up.",maya,neutral,315,12
7860,to mere ye kapde theek hai ya me jacket pehen lun?,sahil,neutral,315,13
7861,tumhare kapde?,maya,fear,315,14
7862,try emotional blackmail momma.,roshesh,neutral,316,0
7863,"oh my god, i was just thinking of that.",maya,joy,316,1
7864,"humare khayalat kitne milte julte hai. anyways, dekhiye. sahil grant a favor anath ashram ka ek bacha bhot bimar hai. wo chahta hai wo ek baar coyote me beth ke sair pe jaye. kya tum mujhe apni coyote ek baar le jane doge beta?",roshesh,neutral,316,2
7865,"oh my robert de niro, my little, my cocaine",maya,joy,316,3
7866,don't embarress me momma.,roshesh,joy,316,4
7867,you're so good!,maya,joy,316,5
7868,"chalo practice kijiye. and remember, ansu sirf 2 centimeter. yahan tak. warna shailender sir kehte hai ki overacting ho jati hai.",roshesh,neutral,316,6
7869,"i'm not sure about that. you know, sahil monisha ke sath itne saal reh chuka hai ki ab wo subtelty se bhot door ho gya hai. and besides, humare desh me jabtak dher sare ansu nhi behte na, impact nhi padta.",maya,neutral,316,7
7870,"hello, grant a favor anathashram right? acha aapke yahan koi chota bacha hai jo bhot beemar ho? jo coyote gadi me beth kar ke sair karna chahta ho?",maya,neutral,317,0
7871,"what do you mean, ye grant a favor anathashram tha?",maya,surprise,317,1
7872,kab band ho gya?,maya,fear,317,2
7873,hi monisha,sahil,neutral,318,0
7874,hi sahil,monisha,sadness,318,1
7875,kya hua tum ro kyon rahi ho,sahil,surprise,318,2
7876,aaj uska pati sirf mera hai serial ka hazar va episode hai sahil,monisha,sadness,318,3
7877,congratulations,sahil,neutral,318,4
7878,thanks aaj kamini devi ko unka pati fir se mil gaya,monisha,neutral,318,5
7879,are vah kaun sa wala,sahil,joy,318,6
7880,pahle wala aur jo unka chautha pati hai na uski yaddasht wapas a gai aur usne apne pichle janam ke khooni ka khoon kar diya aur jail chala gaya aur jail mein use apne is janam ki pahli biwi menika devi mili suno na sahil menika devi kamini devi ke dusre pati ke pahle bete ki teesri biwi aur suno na kamini devi ki jo saans hai na vah is episode mein fir se mar gai plastic surgery ka operation karvate karvate bolo,monisha,neutral,318,7
7881,so sad kisi ka accident nahi hua,sahil,sadness,318,8
7882,hua na kamini devi ka devar tha jo zeher khake coma mein chala gaya tha uski ambulance khai me girr gyi or wo coma se bahar nikal aya.,monisha,neutral,318,9
7883,"brilliant, brilliant. us devar ko apne ghar pe kabhi mat bulana.",sahil,neutral,318,10
7884,kyun?,monisha,surprise,318,11
7885,nhi kha ma kha firse coma me chala jaega na is kamre ki halat dekh kar,sahil,contempt,318,12
7886,"okay. hey break khatam ho gya. sahil dekh dekho. nayi main vamp ramba ki entry ho rhi hai. entry music bhi baja rhe hai, kulta.. hey hey hey... kulta... hey hey hey...",monisha,joy,318,13
7887,"ek min ek min, is ramba ki entry pe kulta.. hey hey esa music bajta hai",sahil,neutral,318,14
7888,"or ni to kya. warna logo ko pta kese chalega ki ramba buri hai badmash hai, vamp hai",monisha,neutral,318,15
7889,"or yeah you are right. in logo ko acting to ati nhi hai. but tell me one thing, agar bathroom jana ho kisi character ko to fir background me kya music bajta gai. susu... hey hey hey... susu.. hey hey hey hey.",sahil,contempt,318,16
7890,"sahil , kuch bhi kya. serial me koi bathroom jata hai kya. sahil, dekho dekho. dekho ramba, kitni achi lag rhi hai na",monisha,joy,318,17
7891,wo ulti khadi hai monisha,sahil,neutral,318,18
7892,haan haan. to me uski saree ki baat kar rhi hun. patang aa gya sahil. patang aa gya,monisha,joy,318,19
7893,patan aa gyi monisha. patang streeling hoti hai.,sahil,anger,318,20
7894,"sahil, is serial ka main hero, patang mahajan.",monisha,neutral,318,21
7895,hero ka naam patang hai,sahil,contempt,318,22
7896,"oh my god, contest ka question sahil, jaldi likho na, likho na pen se, jaldi sahil pen, jaldi",monisha,fear,318,23
7897,are lekin is dumping ground me pen kahan dhundu.,sahil,neutral,318,24
7898,"are wahin, writing pad hai.",monisha,neutral,318,25
7899,isme writing pad bhi hai,sahil,neutral,318,26
7900,"wahi jisme chintiyan charri hui hai sahil, usi ke neeche pen hai. sahil likho na jaldi. likho, post box 3007, dharavai house, mumbai-108. likha. sahil, mujhe na ye contest kisi bhi tarah se jeetna hai. pta hai, first prize kya hai",monisha,joy,318,27
7901,"dus bahane karke le gyi hath, le gyi hath. dus bahane karke le gyi hath, le gyi hath",rosesh,joy,319,0
7902,"rosesh, aaj tu kya kar rha hai",indu,neutral,319,1
7903,abhishek bachan ke steps kar rha hun,rosesh,neutral,319,2
7904,abhishek ko pta hai,indu,fear,319,3
7905,nhi.,rosesh,neutral,319,4
7906,fir theek hai,indu,neutral,319,5
7907,"good morning both of you. ohh, very good subah subah excercise kar rhe ho",maya,joy,319,6
7908,"momma me dance kar rha hun, dekhiye, teri baton me ane ki khushbu hai tera ana bhi garmi ki loo hai",rosesh,joy,319,7
7909,rosesh bhaiya yahan bhi chintiyan ho gyi hai kya,monisha,fear,319,8
7910,chintiya,rosesh,surprise,319,9
7911,haan aap abhi abhi per se maar rhe the na,monisha,neutral,319,10
7912,ye dance kar rha hai monisha. or tum yahan subah subah kya kar rhi ho. tumhare ghar me tv kharab ho gya hai kya,maya,contempt,319,11
7913,"haye mummy ji, shubh shubh boliye. tv to mere dushman ka bhi kharab na ho kabhi. is tv ki wajah se to aaj meri kismat khul gyi hai. liljiye, pede khayiye, lijiye.",monisha,joy,319,12
7914,"oh my god, isme kuch kala kala hai monisha",maya,disgust,319,13
7915,"haila, akhir mil hi gya ye nigoda",monisha,neutral,319,14
7916,mil gya matlab,maya,neutral,319,15
7917,mummy ji ye pede late waqt dabbe me se char panch gir gye the. dambar wale raste par. to mene utha ke baki sare ponch ke rakh diye the. bas yahi ek lafanga chut gya tha kahin par. laiye dijiye,monisha,neutral,319,16
7918,nhi nhi mujhe dusre nhi chahiye,maya,disgust,319,17
7919,"dusra kyun mummy ji, isi ko ponchke de deti hun na",monisha,neutral,319,18
7920,"monisha, thank you.",maya,disgust,319,19
7921,"maya ko maro goli, ye btao ki khush khabri kya hai",indu,joy,319,20
7922,"daddy ji, me contest jeet gyi",monisha,joy,319,21
7923,"acha, kya mila inam me",indu,joy,319,22
7924,"prize, indravadan. inam is navtratri raas gabra mandal.",maya,disgust,319,23
7925,"lekin momma, bhabhi ne uska pati sirf mera hai serial ka contest jeeta hai, right",rosesh,neutral,319,24
7926,"really, tab to pucho bakshish kya mili",maya,contempt,319,25
7927,so funny,rosesh,joy,319,26
7928,"oo putra or surpnakha, bitching baad me okay. haan, btao kya mila inam, prize me",indu,neutral,319,27
7929,"sahil, jaldi chalo na cruise liner chut jaega.",monisha,fear,320,0
7930,"monisha, i’m sorry.",sahil,sadness,320,1
7931,kisliye,monisha,neutral,320,2
7932,mene tumpe kha ma kha shak kiya,sahil,sadness,320,3
7933,"ahh, tumhe kya laga ki mere or us karan verma ke beech me kuch..",monisha,neutral,320,4
7934,"ab tumne ghar ki itni saaf safai ki hai and secondly us karan verma ke liye pasta, lasagne, caramel custard banaya",sahil,sadness,320,5
7935,walnut brownie bhi,monisha,neutral,320,6
7936,"walnut brownie, matlab wo khane wali",sahil,surprise,320,7
7937,"haan, or nhi to kya",monisha,neutral,320,8
7938,"nhi nhi tumhara koi bharosa nhi, pichli baar tumne idli banai thi yaad hai, wo abhi bhi me paper weight ke jese use kar rha hun.",sahil,joy,320,9
7939,"sahil, wo to tumhare birthday ke liye banayi thi jo har saal ata hai. magar karan verma to pehli baar aya tha",monisha,joy,320,10
7940,ab wo baar baar aega,sahil,neutral,320,11
7941,kyun,monisha,neutral,320,12
7942,"haan, use apne daddy me ek bhot acha friend jo mil gya hai",sahil,neutral,320,13
7943,"no no no, tum galat samajh rhe ho karan, mene esa kuch nhi kaha tha.",indu,fear,320,14
7944,"kya baat kar rhe hai, aapne meri or dekh ke kaha tha ki its mutual",patang/karan,anger,320,15
7945,"dad, bye. or karan kamaal kar rhe ho yaar, tum dono bedroom me araam se bethke araam se batein karo na.",sahil,neutral,320,16
7946,"kya bedroom, nhi nhi nhi nhi",indu,fear,320,17
7947,bye bye karan. chalo chalo jaldi. me darwaza pakad ke rakhta hun tum gate kholo.,sahil,fear,320,18
7948,"ye tv actors ke sath photo khinchawana is just, the epitome of middle class.",maya,disgust,321,0
7949,or usne to kitna ghatiya joke bhi mara momma. jab photo khinchte waqt mene use kaha smile to kehta abhi chutti pe gya hai ismail.,rosesh,contempt,321,1
7950,"daddy ji, dekhiye kon aya hai",monisha,joy,321,2
7951,are hi hi young man,indu,joy,321,3
7952,aapke tareef,patang/karan,neutral,321,4
7953,"ye mere sasur ji hai or ye meri sasu ma. or ye, ye hai karan verma",monisha,joy,321,5
7954,"uska pati sirf mera hai ke hero, patang kumar right.",indu,joy,321,6
7955,"acha mujhe ek baat bataiye, serial me aapka naam patang hai",maya,contempt,321,7
7956,"ji wo teen biwio ke beech lehrate rehta hun. kabhi iske hath me to kabhi uske, to mene hi suggest kiya ki mera naam patang rakhdo.",patang/karan,neutral,321,8
7957,"wah, kya baat hai. how pertinent, haina maya",indu,joy,321,9
7958,"haan, aaiye na, bethiye",maya,neutral,321,10
7959,hanji thank you.,patang/karan,neutral,321,11
7960,"you know someting, i really like your acting.",indu,joy,321,12
7961,really,patang/karan,surprise,321,13
7962,"haan haan, me generally tv nhi dekhta par jab aapka role ata hai na, me ruk jata hun.",indu,neutral,321,14
7963,you’re lying na,patang/karan,neutral,321,15
7964,nhi sach keh rha hun me. aap chahe to sawal puch lijiye koi bhi.,indu,neutral,321,16
7965,acha to btaiye ki har scene ke end me me kya dialog bolta hun,patang/karan,neutral,321,17
7966,"aah. mere manjhe se bachke rehna meri jaan, kyunki hath bhi kat sakta hai or sath bhi.",indu,joy,321,18
7967,"kya baat hai, kya baat hai. acha btaiye serial me meri beti ka naam kya hai",patang/karan,joy,321,19
7968,"uhh, kanni",indu,neutral,321,20
7969,"kanni... yaar aap log to mere serial ke bare me sab jante hai, i like you.",patang/karan,joy,321,21
